CompanyId,Return,Beta,Return_mean,Return_median,Return_min,Return_max,Beta_mean,Beta_median,Beta_min,Beta_max,Debt_to_total_assets_ratio_mean,Debt_to_total_assets_ratio_median,Debt_to_total_assets_ratio_min,Debt_to_total_assets_ratio_max,Operating_profit_to_sale_mean,Operating_profit_to_sale_median,Operating_profit_to_sale_min,Operating_profit_to_sale_max,Fixed_asset_turnover_mean,Fixed_asset_turnover_median,Fixed_asset_turnover_min,Fixed_asset_turnover_max,Return_from_market_mean,Return_from_market_median,Return_from_market_min,Return_from_market_max,Current_assets_ratio_mean,Current_assets_ratio_median,Current_assets_ratio_min,Current_assets_ratio_max,Working_capital_return_mean,Working_capital_return_median,Working_capital_return_min,Working_capital_return_max,Longterm_debt_to_equity_ratio_mean,Longterm_debt_to_equity_ratio_median,Longterm_debt_to_equity_ratio_min,Longterm_debt_to_equity_ratio_max,Return_ratio_without_risk_mean,Return_ratio_without_risk_median,Return_ratio_without_risk_min,Return_ratio_without_risk_max,Profit_margin_growth_rate_mean,Profit_margin_growth_rate_median,Profit_margin_growth_rate_min,Profit_margin_growth_rate_max,Stock_market_value_mean,Stock_market_value_median,Stock_market_value_min,Stock_market_value_max,Net_profit_to_sale_mean,Net_profit_to_sale_median,Net_profit_to_sale_min,Net_profit_to_sale_max,Net_profit_to_Gross_profit_mean,Net_profit_to_Gross_profit_median,Net_profit_to_Gross_profit_min,Net_profit_to_Gross_profit_max,Current_ratio_mean,Current_ratio_median,Current_ratio_min,Current_ratio_max,Net_working_capital_mean,Net_working_capital_median,Net_working_capital_min,Net_working_capital_max,Operating_assets_Ratio_mean,Operating_assets_Ratio_median,Operating_assets_Ratio_min,Operating_assets_Ratio_max,Total_asset_turnover_mean,Total_asset_turnover_median,Total_asset_turnover_min,Total_asset_turnover_max,DPS_mean,DPS_median,DPS_min,DPS_max,EPS_growth_mean,EPS_growth_median,EPS_growth_min,EPS_growth_max,Liquidity_ratios_mean,Liquidity_ratios_median,Liquidity_ratios_min,Liquidity_ratios_max,ROA_mean,ROA_median,ROA_min,ROA_max,Quick_Ratio_mean,Quick_Ratio_median,Quick_Ratio_min,Quick_Ratio_max,Average_payment_period_mean,Average_payment_period_median,Average_payment_period_min,Average_payment_period_max,ROE_mean,ROE_median,ROE_min,ROE_max,EPS_mean,EPS_median,EPS_min,EPS_max,Total_income_growth_mean,Total_income_growth_median,Total_income_growth_min,Total_income_growth_max,P_to_E_mean,P_to_E_median,P_to_E_min,P_to_E_max,ROI_mean,ROI_median,ROI_min,ROI_max,Capital_mean,Capital_median,Capital_min,Capital_max,P_to_B_mean,P_to_B_median,P_to_B_min,P_to_B_max,P_to_S_mean,P_to_S_median,P_to_S_min,P_to_S_max,Cash_to_total_assets_ratio_mean,Cash_to_total_assets_ratio_median,Cash_to_total_assets_ratio_min,Cash_to_total_assets_ratio_max,Debt_to_equity_ratio_mean,Debt_to_equity_ratio_median,Debt_to_equity_ratio_min,Debt_to_equity_ratio_max,Equity_Ratio_mean,Equity_Ratio_median,Equity_Ratio_min,Equity_Ratio_max,DuPont_Ratio_mean,DuPont_Ratio_median,DuPont_Ratio_min,DuPont_Ratio_max,Gross_profit_margin_mean,Gross_profit_margin_median,Gross_profit_margin_min,Gross_profit_margin_max,Operating_profit_margin_mean,Operating_profit_margin_median,Operating_profit_margin_min,Operating_profit_margin_max,Net_profit_margin_mean,Net_profit_margin_median,Net_profit_margin_min,Net_profit_margin_max,Sales_growth_rate_mean,Sales_growth_rate_median,Sales_growth_rate_min,Sales_growth_rate_max,Current_debt_to_total_debt_Ratio_mean,Current_debt_to_total_debt_Ratio_median,Current_debt_to_total_debt_Ratio_min,Current_debt_to_total_debt_Ratio_max,Cost_to_sales_ratio_mean,Cost_to_sales_ratio_median,Cost_to_sales_ratio_min,Cost_to_sales_ratio_max,Sale_to_current_assets_mean,Sale_to_current_assets_median,Sale_to_current_assets_min,Sale_to_current_assets_max,Operating_cash_flow_to_sales_mean,Operating_cash_flow_to_sales_median,Operating_cash_flow_to_sales_min,Operating_cash_flow_to_sales_max,Cash_flow_returns_to_sales_mean,Cash_flow_returns_to_sales_median,Cash_flow_returns_to_sales_min,Cash_flow_returns_to_sales_max,Profit_margin_before_interest_and_taxes_mean,Profit_margin_before_interest_and_taxes_median,Profit_margin_before_interest_and_taxes_min,Profit_margin_before_interest_and_taxes_max,Net_return_on_working_capital_mean,Net_return_on_working_capital_median,Net_return_on_working_capital_min,Net_return_on_working_capital_max,r_dicho,b_dicho
152,32.39263792,-0.006194047,82.6830877292,65.73033709,-11.18012422,273.4265733,0.1345678908,0.080077123,-0.054012085,0.408708104,0.0,0.0,0.0,0.0,749966.0,870278.0,231283.0,1110236.0,5.785,6.52,3.65,7.12,28.243555653166663,19.74647115,-20.86124983,107.7122458,0.8766666666666666,0.89,0.82,0.93,166.35,150.435,116.12,248.81,7.986666666666667,7.16,4.72,12.95,19.5,20.0,15.0,22.0,0.0099999999999999,-0.035,-0.28,0.42,3647333333333.3335,3230000000000.0,854000000000.0,7370000000000.0,344146.8333333333,377905.0,38422.0,555370.0,856092.3333333334,980771.0,294966.0,1301141.0,1.1516666666666666,1.145,1.08,1.21,324741.5,398506.0,85004.0,485379.0,0.0,0.0,0.0,0.0,0.9283333333333332,0.975,0.59,1.18,3366.6666666666665,2300.0,2000.0,6000.0,0.14,0.0,-0.98,1.59,1.015,1.01,0.98,1.06,18.625,19.305,10.38,27.85,0.7633333333333333,0.79,0.57,0.92,542.3766666666667,489.595,293.78,900.9,73.16333333333334,68.41499999999999,60.47,107.79,4248.166666666667,4723.5,160.0,6942.0,0.1483333333333333,0.0,-0.93,1.59,36.31666666666667,5.69,3.72,191.81,24.078333333333333,23.535,12.63,41.36,133333.33333333334,80000.0,80000.0,240000.0,5.136666666666667,4.395,2.59,8.47,1.518333333333333,1.34,0.78,2.53,1.4183333333333332,1.715,0.31,2.15,4.621666666666666,2.905,2.11,12.95,5.621666666666667,3.905,3.11,13.95,22.736666666666665,25.605,7.17,32.11,39.053333333333335,39.81999999999999,29.48,50.81,33.92333333333334,33.93,23.11,46.2,17.121666666666666,18.8,1.32,27.0,25.015,11.7,-4.45,88.94,98.88333333333333,99.32,97.39,99.57,3.835,3.76,3.05,4.6,0.9583333333333334,0.915,0.56,1.53,5.506666666666665,5.62,2.63,8.25,5.779999999999999,3.615,-15.64,27.25,34.32333333333334,34.075,24.18,46.46,140.76166666666668,150.435,14.98,214.62,-1,-1
155,68.49625481,0.430777784,146.33473135925,57.3020314015,-43.68370299,629.8972993,0.336920432875,0.2458089155,-0.037897148,0.956819707,0.0,0.0,0.0,0.0,1899453.3333333333,1325907.0,563433.0,4644893.0,1.9777777777777772,2.53,0.0,3.86,67.83588193322221,46.84392564,-20.86124983,187.0833336,0.8177777777777778,0.82,0.78,0.89,321.6455555555556,156.78,-38.46,1426.23,6.234444444444445,6.03,4.71,7.61,18.55555555555556,20.0,15.0,22.0,0.0755555555555555,-0.04,-0.3,0.77,11595555555555.557,3660000000000.0,1080000000000.0,51900000000000.0,961854.1111111112,545135.0,266663.0,2730482.0,2063110.888888889,1539743.0,625262.0,4948177.0,1.1222222222222222,1.12,0.98,1.39,732976.7777777778,362832.0,-112634.0,2928661.0,21.02333333333333,0.0,0.0,95.13,0.7644444444444445,0.71,0.63,1.03,1288.4444444444443,1100.0,650.0,2845.0,0.29,0.24,-0.76,1.29,0.4566666666666666,0.68,0.0,0.87,14.04,11.38,6.51,28.36,0.7744444444444445,0.76,0.63,0.96,381.0866666666666,477.63,0.0,928.55,59.74666666666667,55.22,31.74,86.05,1815.6666666666667,1333.0,735.0,3640.0,0.4266666666666667,0.28,-0.52,1.29,6.851111111111112,5.47,3.28,14.51,15.801111111111112,12.41,7.62,31.4,597222.2222222222,500000.0,200000.0,1500000.0,4.481111111111111,2.57,1.77,11.68,1.6066666666666665,1.0,0.55,4.49,3.1755555555555555,3.22,0.33,7.45,3.6944444444444446,4.38,1.73,4.85,4.694444444444445,5.38,2.73,5.85,22.674444444444447,18.59,17.08,36.69,41.92,41.25,36.6,46.28,38.058888888888895,36.65,32.98,43.93,17.493333333333332,15.61,10.39,27.41,30.83555555555556,22.41,-8.08,80.22,95.54444444444442,95.65,93.78,97.24,3.965555555555556,3.96,2.63,5.8,0.8455555555555555,0.83,0.71,1.11,11.207777777777777,12.1,6.49,14.43,15.36111111111111,18.37,-23.81,41.27,38.22777777777778,36.95,33.48,45.01,102.2055555555555,156.78,-1161.38,1408.41,1,1
156,93.47111795,0.607914547,111.22942412444444,59.29387337,-34.58018306,658.7929245,0.265559892,0.179520473,-0.340269058,1.380831547,0.0,0.0,0.0,0.0,933993.8,524275.5,242702.0,3853560.0,2.923,3.695,0.0,4.34,62.173011149900006,37.56484692,-20.86124983,187.0833336,0.857,0.87,0.8,0.88,100.601,87.885,60.04,147.14,3.1610000000000005,3.01,1.46,4.68,18.7,20.0,15.0,22.0,0.086,0.085,-0.23,0.56,6937000000000.0,2390000000000.0,1060000000000.0,34000000000000.0,771676.1,402320.0,215853.0,3593307.0,1004029.3,601190.5,260320.0,4052848.0,1.625,1.61,1.27,2.32,879643.5,520904.0,234681.0,3512409.0,18.099,0.0,0.0,94.61,0.868,0.865,0.6,1.32,2315.0,2300.0,800.0,4650.0,0.254,0.115,-0.75,1.24,0.7729999999999999,1.03,0.0,1.28,29.239,27.815,11.68,64.95,0.904,0.89,0.85,0.98,292.88,294.755,0.0,684.76,65.917,62.44499999999999,33.96,116.24,2891.4,3219.0,842.0,5025.0,0.534,0.385,-0.25,2.21,6.314,5.21,2.46,16.32,39.634,40.665,16.78,71.48,303500.0,240000.0,120000.0,715000.0,4.1370000000000005,3.075,2.21,10.31,2.311,1.6549999999999998,1.23,5.14,8.966999999999999,8.49,1.2,19.23,1.38,1.18,0.65,2.12,2.38,2.18,1.65,3.12,43.749,45.95,32.07,60.7,43.838,41.915000000000006,39.52,55.59,40.289,37.715,31.98,52.86,32.133,30.905,19.55,49.29,35.152,33.675,2.83,105.09,95.607,95.96,93.53,96.72,6.005999999999999,5.96,3.96,8.84,0.91,0.91,0.7,1.18,13.084,10.045,7.95,23.92,23.3,18.525,-4.47,63.87,40.717,38.14,32.09,53.57,97.216,91.485,59.6,147.14,1,1
157,60.76959132,0.348544291,167.42907217342858,-5.616438316,-15.60402686,867.8439637,0.2313856895714285,0.064380787,-0.381362823,1.062574234,0.0,0.0,0.0,0.0,344280.125,183566.0,61982.0,1136936.0,4.391249999999999,5.005,0.0,6.34,61.16790720987501,26.4825837,-20.86124983,187.0833336,0.88125,0.885,0.82,0.92,84.01875000000001,66.535,39.48,209.62,3.9525,3.425,2.73,6.63,19.0,20.0,15.0,22.0,0.225,0.325,-0.33,0.65,3321250000000.0,688000000000.0,164000000000.0,14200000000000.0,194550.875,88006.0,39501.0,804057.0,388815.0,217058.0,77098.0,1240630.0,1.735,1.355,1.14,4.18,352792.625,300741.5,73316.0,1056093.0,23.16,0.0,0.0,94.26,0.9975,1.015,0.9,1.06,1137.625,920.0,470.0,2971.0,0.3025,0.165,-0.53,1.84,0.70875,1.025,0.0,1.19,13.9075,11.235,6.79,34.19,0.94375,0.895,0.74,1.32,322.77375,307.04,0.0,629.04,44.5525,40.24,28.38,82.4,1188.875,1035.0,465.0,3153.0,0.59375,0.415,-0.21,1.84,9.72,7.665,3.4,31.59,18.70125,15.29,9.87,44.47,142500.0,85000.0,35000.0,255000.0,4.85375,2.48,1.56,14.21,1.91,0.7949999999999999,0.48,5.82,1.8125,1.44,0.93,4.19,2.37375,2.2350000000000003,0.98,3.94,3.37375,3.2350000000000003,1.98,4.94,31.49625,30.9,20.25,50.49,30.1575,26.285,22.25,50.82,26.10625,21.535,18.11,46.58,13.88625,11.26,6.96,32.94,24.70625,21.76,4.16,50.33,94.16875,96.85,81.2,97.7,4.095,4.105,3.18,4.89,1.04625,1.085,0.89,1.17,12.68,10.955,8.13,23.42,14.493750000000002,10.53,1.83,31.9,25.16625,21.775,18.31,43.82,66.8425,62.915,39.48,107.75,1,1
159,109.4155844,0.109573794,101.75003301883334,11.2956110965,3.444505182,431.9516413,0.2483110236666666,0.114066193,-0.166405417,0.931810411,0.0,0.0,0.0,0.0,202883.57142857145,178535.0,45738.0,487713.0,1.3485714285714283,1.37,0.0,2.82,73.60490201571429,46.84392564,-20.86124983,187.0833336,0.6071428571428571,0.59,0.43,0.84,322.78428571428566,93.52,45.31,1774.7,2.0642857142857145,2.24,0.65,4.32,20.285714285714285,20.0,20.0,22.0,0.5514285714285715,0.07,-0.61,2.71,5359571428571.429,1070000000000.0,371000000000.0,22600000000000.0,81505.14285714286,77073.0,29487.0,142091.0,260019.7142857143,208429.0,61435.0,647103.0,1.3714285714285717,1.18,1.05,1.82,116334.0,103855.0,32316.0,223796.0,24.794285714285717,0.0,0.0,87.12,0.5328571428571428,0.53,0.34,0.79,41.57142857142857,25.0,15.0,125.0,3.21,0.38,-0.83,20.0,0.8957142857142858,0.9,0.14,1.49,8.891428571428571,6.61,3.75,19.22,0.8228571428571428,0.75,0.51,1.13,358.2271428571429,347.04,93.52,562.02,19.47857142857143,14.74,11.95,36.85,318.1428571428572,220.0,126.0,728.0,3.08,0.38,-0.48,18.74,47.40714285714286,14.51,6.55,158.97,9.34,6.66,5.51,18.69,344365.71428571426,233280.0,77760.0,699840.0,6.467142857142858,2.62,1.52,21.93,4.854285714285715,2.31,1.66,14.2,4.331428571428571,4.45,1.11,7.4,1.8228571428571427,1.88,0.65,3.44,2.8228571428571425,2.88,1.65,4.44,39.941428571428574,34.72,22.54,60.46,36.72714285714286,38.55,27.5,46.08,28.941428571428567,29.78,20.47,41.37,14.704285714285716,12.53,6.62,25.36,34.90857142857143,26.04,-21.12,90.35,83.17571428571428,78.17,62.97,98.2,7.625714285714285,6.87,4.52,13.36,0.84,0.95,0.45,1.11,54.785714285714285,51.58,34.81,99.13,-0.8428571428571426,14.0,-61.93,41.4,33.38,33.38,24.44,41.1,49.57,79.98,-98.03,99.46,1,1
168,86.07081135,0.449454201,63.562567712,44.22423559,-25.64210523,201.2824686,1.5158086652000002,1.565955504,1.082361544,1.827690575,0.6016666666666666,0.575,0.55,0.72,369528.5,243112.5,37722.0,1060309.0,3.8166666666666655,3.17,0.0,8.06,80.310435595,67.999007,-20.86124983,187.0833336,0.7033333333333335,0.7050000000000001,0.6,0.82,108.39333333333332,105.575,37.73,180.83,1.9,1.6949999999999998,1.43,3.29,19.5,20.0,15.0,22.0,0.3133333333333333,-0.105,-0.51,2.4,6531000000000.0,1030000000000.0,646000000000.0,22900000000000.0,415389.0,195782.0,28612.0,1537043.0,544893.3333333334,312495.5,83973.0,1514634.0,1.3716666666666668,1.37,1.09,1.62,410517.8333333333,281676.0,62450.0,1108070.0,31.11,0.0,0.0,94.47,1.13,1.06,0.63,1.9,1406.6666666666667,445.0,100.0,4300.0,0.92,0.21,-0.64,4.02,0.8066666666666666,0.93,0.0,1.16,17.711666666666666,14.32,2.17,48.91,0.8016666666666666,0.775,0.66,0.95,64.525,34.39,0.0,203.21,41.74333333333333,33.27,5.07,118.74,1661.1666666666667,783.0,114.0,6148.0,0.92,0.21,-0.64,4.02,15.73166666666667,13.11,4.81,30.87,25.955,21.995,4.01,67.97,250000.0,250000.0,250000.0,250000.0,8.92,1.605,1.11,37.35,1.815,0.9,0.65,3.9,4.726666666666667,4.63,1.6,9.01,1.4416666666666669,1.335,1.12,1.92,2.441666666666667,2.335,2.12,2.92,41.52666666666667,42.8,34.2,47.22,18.801666666666662,19.27,10.11,26.97,12.085,11.605,4.54,20.66,13.07,13.7,3.44,25.77,35.36000000000001,34.855,-27.02,119.76,86.62833333333333,93.88,65.87,97.21,4.508333333333334,4.335,2.31,6.3,1.54,1.54,1.07,1.96,17.208333333333332,17.615000000000002,4.19,30.1,11.61,9.675,6.86,21.16,17.238333333333333,18.57,8.16,27.94,101.765,93.065,36.46,180.83,1,1
169,103.5659133,0.165141539,169.06111476533331,144.285197691,-18.537859,454.4303798,0.8745728564999999,0.9376235215,0.261262883,1.261512864,0.6528571428571429,0.67,0.44,0.93,272459.4285714286,143058.0,30185.0,837898.0,2.6757142857142857,2.77,1.61,3.91,84.22429545571428,85.54292818,-20.86124983,187.0833336,0.7385714285714287,0.74,0.67,0.85,321.8971428571428,117.89,-18.24,1733.65,8.794285714285714,3.13,0.88,43.55,19.571428571428573,20.0,15.0,22.0,2.532857142857143,0.09,-1.01,17.92,3468857142857.143,573000000000.0,293000000000.0,13800000000000.0,205127.7142857143,92958.0,-308.0,671101.0,319471.5714285714,157576.0,63099.0,924574.0,1.4671428571428573,1.56,1.07,1.83,199853.0,151982.0,24001.0,506217.0,27.41142857142857,0.0,0.0,97.57,1.974285714285714,2.19,1.25,2.43,523.2857142857143,600.0,49.0,1299.0,11.352857142857143,0.06,-1.02,80.06,0.9628571428571427,1.03,0.0,1.41,21.25,27.08,-0.06,39.28,0.7571428571428571,0.77,0.53,1.05,64.60571428571428,45.4,0.0,189.59,149.29,50.98,-0.21,776.58,817.8571428571429,737.0,-2.0,1549.0,11.412857142857144,0.57,-1.03,77.98,-161.8414285714286,8.04,-1219.0,28.3,29.048571428571428,32.02,-0.11,58.23,263366.5714285714,120000.0,60000.0,474522.0,4.742857142857143,3.14,1.36,12.57,1.417142857142857,0.73,0.45,4.05,6.36,4.5,1.26,19.35,1.4314285714285713,0.98,0.58,2.82,2.424285714285714,1.93,1.58,3.82,45.46428571428572,50.63,26.19,63.48,17.447142857142858,17.47,8.69,27.12,14.151428571428571,15.63,4.65,24.58,9.801428571428572,11.16,-0.05,19.69,28.86428571428571,29.06,-22.36,67.28,85.85142857142857,88.12,72.37,95.21,2.8085714285714287,2.82,1.54,4.44,2.894285714285714,2.96,1.89,4.14,15.514285714285716,16.53,6.42,27.62,10.025714285714288,7.48,3.54,26.35,14.815714285714288,17.01,4.97,23.29,-279.05285714285714,113.19,-2724.35,372.32,1,1
175,318.438357,0.68051609,290.77333550000003,290.77333550000003,135.6164384,445.9302326,0.8952365835,0.8952365835,0.69741298,1.093060187,0.0,0.0,0.0,0.0,1830567.6666666667,1028726.0,495134.0,3967843.0,2.796666666666667,2.19,0.0,6.2,142.5297927933333,154.9631166,85.54292818,187.0833336,0.8099999999999999,0.83,0.76,0.84,219.22333333333333,223.88,208.22,225.57,4.386666666666667,4.66,3.27,5.23,18.33333333333333,20.0,15.0,20.0,0.8700000000000001,1.07,0.46,1.08,16943333333333.334,9640000000000.0,1890000000000.0,39300000000000.0,1579487.0,863197.0,337598.0,3537666.0,2031714.3333333333,1215719.0,688192.0,4191232.0,1.5,1.38,1.16,1.96,1249395.3333333333,588852.0,240270.0,2919064.0,60.14333333333334,87.92,0.0,92.51,1.7466666666666664,1.95,1.26,2.03,969.3333333333334,780.0,39.0,2089.0,10.506666666666666,1.56,-0.88,30.84,0.5933333333333334,0.73,0.0,1.05,27.89333333333333,30.7,20.18,32.8,0.4133333333333333,0.43,0.36,0.45,2.606666666666667,2.46,0.0,5.36,98.12,101.0,92.25,101.11,1516.0,1178.0,357.0,3013.0,11.583333333333334,3.1,1.56,30.09,9.306666666666668,11.15,5.6,11.17,48.68000000000001,40.17,40.06,65.81,3485222.6666666665,286469.0,286469.0,9882730.0,4.87,3.53,2.87,8.21,1.92,1.69,0.58,3.49,16.816666666666666,10.97,10.46,29.02,1.7533333333333332,1.98,0.32,2.96,2.7533333333333334,2.98,1.32,3.96,44.84666666666667,33.52,25.23,75.79,26.53333333333333,21.28,21.09,37.23,22.80666666666667,18.0,15.17,35.25,18.96,15.11,10.34,31.43,72.20333333333333,75.08,44.53,97.0,87.16666666666667,95.84,69.09,96.57,3.24,3.23,2.31,4.18,1.96,2.01,1.86,2.01,33.86000000000001,8.78,5.01,87.79,10.253333333333334,6.71,4.7,19.35,23.536666666666665,19.61,15.49,35.51,217.16333333333333,220.14,205.78,225.57,1,1
178,322.4439669,1.310479124,76.49329717975,52.13639631,-29.21747967,319.5804196,0.486944108125,0.58801486,-0.07506873,0.974409305,0.0,0.0,0.0,0.0,1539556.3333333333,1616416.0,497041.0,2525943.0,2.4722222222222223,2.56,0.0,5.84,51.86299943322223,28.2857682,-20.86124983,187.0833336,0.6288888888888889,0.62,0.56,0.68,101.41444444444444,99.48,43.62,207.64,2.466666666666667,2.14,1.56,3.63,18.55555555555556,20.0,15.0,22.0,0.0766666666666666,-0.01,-0.61,1.56,9861555555555.557,7230000000000.0,884000000000.0,38800000000000.0,1154777.2222222222,1182063.0,254308.0,2147338.0,1986128.888888889,1926090.0,674626.0,2778328.0,1.484444444444445,1.48,1.12,1.88,1349219.4444444445,1163055.0,748468.0,2155821.0,9.266666666666667,0.0,0.0,83.4,1.221111111111111,1.17,0.92,1.56,843.2222222222222,500.0,250.0,2100.0,0.4411111111111111,0.33,-0.72,2.68,1.0344444444444445,1.3,0.0,1.59,15.314444444444442,14.01,6.71,30.17,0.6955555555555556,0.7,0.53,0.82,83.69111111111111,85.01,0.0,164.62,37.06,31.79,16.34,68.14,968.4444444444443,675.0,277.0,2577.0,0.5266666666666667,0.38,-0.45,2.68,7.311111111111111,4.58,2.37,22.75,21.035555555555558,23.07,10.12,38.02,1641277.7777777778,1666250.0,666500.0,2526500.0,2.4266666666666667,1.75,0.85,7.45,0.8822222222222222,0.82,0.23,2.3,8.68,10.2,3.68,14.01,1.5133333333333334,1.29,0.87,2.44,2.5133333333333336,2.29,1.87,3.44,41.48555555555556,43.68,29.06,53.61,22.345555555555556,23.66,15.21,29.81,18.11111111111111,19.38,5.45,27.54,12.586666666666666,10.69,5.8,23.42,23.31888888888889,28.46,-20.88,58.26,73.41333333333334,77.58,56.03,86.6,3.197777777777778,3.39,2.21,4.23,1.8577777777777775,1.86,1.69,2.18,16.612222222222222,17.09,7.55,27.48,19.966666666666665,17.93,6.51,31.81,18.25,15.72,8.65,31.37,87.69666666666666,80.67,43.62,133.52,1,-1
179,144.8500653,0.573938426,115.32845744114286,122.4534503,-48.6772487,390.9404235,0.8091944344285713,0.819852397,0.482769461,1.118381423,0.0,0.0,0.0,0.0,668903.875,393855.5,112234.0,2559580.0,4.9775,5.52,0.0,7.39,75.09715528625,66.19342691,-20.86124983,187.0833336,0.87,0.87,0.84,0.92,100.08875,91.855,17.64,241.55,4.2525,4.635,1.17,6.99,19.625,20.0,15.0,22.0,-4.053750000000001,-0.11,-33.34,0.97,5166000000000.0,1700000000000.0,324000000000.0,24000000000000.0,461617.125,199231.5,22114.0,2189693.0,758054.0,498537.0,153734.0,2482708.0,1.39625,1.245,1.1,2.04,688606.75,382953.0,55185.0,2608674.0,21.49125,0.0,0.0,91.74,1.25875,1.3450000000000002,0.84,1.52,1188.75,820.0,20.0,3000.0,-6.33125,0.1249999999999999,-53.29,1.58,0.9725,1.09,0.0,1.25,17.405,14.65,2.3,46.82,0.80625,0.835,0.62,1.06,430.03,254.68,0.0,2066.83,53.44375,47.995000000000005,11.05,93.04,1897.125,1957.0,55.0,4565.0,-5.77625,0.1249999999999999,-51.26,2.86,9.55375,6.67,2.0,31.62,20.6425,19.945,3.84,47.27,450000.0,500000.0,60000.0,900000.0,3.73125,2.87,1.71,7.35,1.25375,0.835,0.37,3.37,4.79375,3.68,2.51,13.4,2.38875,2.68,0.87,3.62,3.38875,3.68,1.87,4.62,32.29875,27.17,21.66,53.34,26.50875,25.26,17.37,35.01,22.08875,21.025,12.68,35.9,12.7625,11.505,1.19,30.64,38.415,48.1,-13.78,88.08,94.02875,93.96,90.57,98.06,4.09875,4.375,2.5,4.86,1.2875,1.37,0.94,1.57,11.50375,8.655,3.09,25.62,7.803749999999999,6.0600000000000005,1.34,17.29,21.79,22.045,13.17,36.36,93.7475,94.88,5.77,197.51,1,1
182,61.07675692,0.390475423,107.9838907025,18.058217503,-41.61073825,531.9319062,1.262244695625,1.330456411,0.738699511,1.718267402,0.0,0.0,0.0,0.0,217678.22222222225,87242.0,8701.0,965050.0,3.744444444444445,4.38,0.0,7.4,59.57635370211111,28.2857682,-20.86124983,187.0833336,0.7200000000000001,0.74,0.54,0.88,-26.87777777777778,-5.46,-149.5,-2.75,1.0833333333333333,1.0,0.42,1.85,19.11111111111111,20.0,15.0,22.0,0.4477777777777777,-0.24,-0.7,2.84,3298777777777.778,806000000000.0,189000000000.0,15000000000000.0,255793.66666666663,71979.0,12074.0,1095036.0,270015.5555555556,106024.0,41468.0,1090196.0,2.4000000000000004,2.27,1.28,4.06,-139465.66666666666,-93734.0,-378570.0,1646.0,19.694444444444443,0.0,0.0,88.69,0.5688888888888889,0.52,0.22,1.21,690.0,500.0,40.0,2850.0,1.1133333333333335,0.15,-0.79,6.09,1.2033333333333334,1.4,-0.28,2.75,23.60777777777778,11.19,1.69,61.14,0.9211111111111112,0.88,0.43,1.49,241.3433333333333,111.84,0.0,1077.8,36.65555555555555,14.97,2.97,96.42,1041.6666666666667,514.0,34.0,3128.0,1.3744444444444444,0.15,-0.79,6.07,17.52333333333333,10.93,3.17,67.76,28.85666666666667,14.65,2.95,67.09,233333.3333333333,140000.0,140000.0,350000.0,3.3000000000000003,1.53,1.17,9.46,3.846666666666666,3.62,1.28,6.9,10.08222222222222,6.05,1.86,28.24,0.6499999999999999,0.69,0.22,1.61,1.6499999999999997,1.69,1.22,2.61,63.52555555555556,59.27,38.28,81.92,42.56777777777778,44.05,28.11,50.23,29.39333333333333,35.6,4.18,44.47,34.04888888888889,28.68,5.8,108.21,30.15555555555555,14.96,-27.77,144.05,97.85888888888888,98.38,94.07,99.84,8.091111111111111,5.93,4.28,16.45,0.7388888888888889,0.55,0.41,1.62,69.88333333333334,47.44,16.13,168.12,12.642222222222223,15.67,-60.47,58.39,38.44111111111111,35.99,7.1,117.42,-71.77555555555556,-25.48,-199.28,-9.59,1,1
186,0.16366612,0.004443834,29.1754757,29.1754757,29.1754757,29.1754757,-0.08493171,-0.08493171,-0.08493171,-0.08493171,0.0,0.0,0.0,0.0,37048.0,37048.0,30481.0,43615.0,3.25,3.25,1.5,5.0,29.02554987,29.02554987,11.2071741,46.84392564,0.585,0.585,0.53,0.64,21.575000000000003,21.575000000000003,-5.19,48.34,2.885,2.885,1.57,4.2,20.0,20.0,20.0,20.0,-1.035,-1.035,-1.62,-0.45,560000000000.0,560000000000.0,560000000000.0,560000000000.0,375.0,375.0,-7862.0,8612.0,111874.5,111874.5,94091.0,129658.0,1.5299999999999998,1.5299999999999998,1.39,1.67,156559.0,156559.0,126219.0,186899.0,0.0,0.0,0.0,0.0,1.4,1.4,0.87,1.93,1.5,1.5,1.0,2.0,-0.815,-0.815,-1.23,-0.4,1.465,1.465,1.33,1.6,0.695,0.695,-0.7,2.09,1.02,1.02,1.0,1.04,7.03,7.03,5.83,8.23,1.9650000000000003,1.9650000000000003,-1.47,5.4,34.0,34.0,-20.0,88.0,-1.15,-1.15,-1.91,-0.39,-27.875000000000004,-27.875000000000004,-72.15,16.4,0.7999999999999998,0.7999999999999998,-0.91,2.51,388000.0,388000.0,388000.0,388000.0,1.365,1.365,1.35,1.38,0.56,0.56,0.4,0.72,9.985,9.985,6.94,13.03,1.3450000000000002,1.3450000000000002,1.12,1.57,2.345,2.345,2.12,2.57,43.035,43.035,38.84,47.23,11.675,11.675,6.74,16.61,3.885,3.885,2.18,5.59,-0.195,-0.195,-1.01,0.62,-16.605,-16.605,-44.11,10.9,76.0,76.0,74.61,77.39,6.335,6.335,4.08,8.59,2.375,2.375,1.66,3.09,28.32,28.32,6.94,49.7,11.155,11.155,10.7,11.61,4.109999999999999,4.109999999999999,2.21,6.01,18.73,18.73,-10.88,48.34,-1,1
